"","Year","Sector","region","SAUP","Gear","FGroup","NomActive","Phase"
"240",1847,"Industrial","Prydz.Bay",36,"Seine_Purse_Seine","demersal<30cm",1.25144904214611e-22,"transition"
"241",1847,"Industrial","Prydz.Bay",36,"Trawl_Bottom","demersal<30cm",3.50640845997447e-23,"transition"
"242",1847,"Industrial","Prydz.Bay",36,"Trawl_Midwater_or_Unsp","demersal<30cm",1.28711866628982e-21,"transition"
"243",1847,"Industrial","Prydz.Bay",124,"Dredges","demersal<30cm",2.34493390851324e-21,"transition"
"244",1847,"Industrial","Prydz.Bay",124,"Gillnets","demersal<30cm",1.37195320894406e-22,"transition"
"245",1847,"Industrial","Prydz.Bay",124,"Lines_Handlines_and_poles","demersal<30cm",9.47907496416161e-21,"transition"
"246",1847,"Industrial","Prydz.Bay",124,"Lines_Longlines","demersal<30cm",4.90753080886383e-21,"transition"
"247",1847,"Industrial","Prydz.Bay",124,"Others_Support","demersal<30cm",4.04698679810785e-20,"transition"
"248",1847,"Industrial","Prydz.Bay",124,"Others_Unknown","demersal<30cm",2.54668403286039e-21,"transition"
"249",1847,"Industrial","Prydz.Bay",124,"Pots_and_Traps","demersal<30cm",6.59085662475431e-22,"transition"
"250",1847,"Industrial","Prydz.Bay",124,"Seine_Danish_and_Other","demersal<30cm",2.22976572679069e-22,"transition"
"251",1847,"Industrial","Prydz.Bay",124,"Seine_Purse_Seine","demersal<30cm",1.21926835637039e-22,"transition"
"252",1847,"Industrial","Prydz.Bay",124,"Trawl_Bottom","demersal<30cm",3.27947180873413e-22,"transition"
"253",1847,"Industrial","Prydz.Bay",124,"Trawl_Midwater_or_Unsp","demersal<30cm",1.79820612926159e-22,"transition"
"254",1847,"Industrial","Prydz.Bay",638,"Others_Others","demersal<30cm",4.45467286104354e-21,"transition"
"255",1847,"Industrial","Prydz.Bay",710,"Gillnets","demersal<30cm",2.74159077100228e-18,"transition"
"256",1847,"Industrial","Prydz.Bay",710,"Gillnets","rays<90cm",5.86592465895984e-20,"transition"
"257",1847,"Industrial","Prydz.Bay",710,"Lines_Handlines_and_poles","demersal<30cm",1.05483154182403e-16,"transition"
"258",1847,"Industrial","Prydz.Bay",710,"Lines_Handlines_and_poles","rays<90cm",1.54673738092554e-18,"transition"
"259",1847,"Industrial","Prydz.Bay",710,"Lines_Longlines","demersal<30cm",8.12104452994171e-18,"transition"
"260",1847,"Industrial","Prydz.Bay",710,"Lines_Longlines","rays<90cm",1.28491527148287e-19,"transition"
"261",1847,"Industrial","Prydz.Bay",710,"Pots_and_Traps","demersal<30cm",1.33364092728272e-17,"transition"
"262",1847,"Industrial","Prydz.Bay",710,"Pots_and_Traps","rays<90cm",1.96460037754836e-19,"transition"
"263",1847,"Industrial","Prydz.Bay",710,"Seine_Purse_Seine","demersal<30cm",1.66336197401567e-18,"transition"
"264",1847,"Industrial","Prydz.Bay",710,"Seine_Purse_Seine","rays<90cm",2.57328409874902e-20,"transition"
"265",1847,"Industrial","Prydz.Bay",710,"Trawl_Midwater_or_Unsp","demersal<30cm",8.74042887195036e-17,"transition"
"266",1847,"Industrial","Prydz.Bay",710,"Trawl_Midwater_or_Unsp","rays<90cm",1.26816939753236e-18,"transition"
"267",1848,"Industrial","Prydz.Bay",36,"Dredges","demersal<30cm",2.94435397050931e-23,"transition"
"268",1848,"Industrial","Prydz.Bay",36,"Gillnets","demersal<30cm",9.24744514699264e-23,"transition"
"269",1848,"Industrial","Prydz.Bay",36,"Lines_Handlines_and_poles","demersal<30cm",9.06832199609715e-22,"transition"
"270",1848,"Industrial","Prydz.Bay",36,"Lines_Longlines","demersal<30cm",2.80883961842725e-22,"transition"
"271",1848,"Industrial","Prydz.Bay",36,"Lines_Unspecified","demersal<30cm",3.44785395317736e-22,"transition"
"272",1848,"Industrial","Prydz.Bay",36,"Others_Multiple_Gears","demersal<30cm",5.31137363392207e-22,"transition"
"273",1848,"Industrial","Prydz.Bay",36,"Others_Others","demersal<30cm",1.15110998823777e-22,"transition"
"274",1848,"Industrial","Prydz.Bay",36,"Others_Support","demersal<30cm",6.20135511439889e-22,"transition"
"275",1848,"Industrial","Prydz.Bay",36,"Others_Unknown","demersal<30cm",7.16974555120579e-24,"transition"
"276",1848,"Industrial","Prydz.Bay",36,"Pots_and_Traps","demersal<30cm",1.90943728794242e-22,"transition"
"277",1848,"Industrial","Prydz.Bay",36,"Seine_Danish_and_Other","demersal<30cm",8.70831070961748e-23,"transition"
"278",1848,"Industrial","Prydz.Bay",36,"Seine_Purse_Seine","demersal<30cm",1.25144904214611e-22,"transition"
"279",1848,"Industrial","Prydz.Bay",36,"Trawl_Bottom","demersal<30cm",3.50640845997447e-23,"transition"
"280",1848,"Industrial","Prydz.Bay",36,"Trawl_Midwater_or_Unsp","demersal<30cm",1.28711866628982e-21,"transition"
"281",1848,"Industrial","Prydz.Bay",124,"Dredges","demersal<30cm",2.34493390851324e-21,"transition"
"282",1848,"Industrial","Prydz.Bay",124,"Gillnets","demersal<30cm",1.37195320894406e-22,"transition"
"283",1848,"Industrial","Prydz.Bay",124,"Lines_Handlines_and_poles","demersal<30cm",9.47907496416161e-21,"transition"
"284",1848,"Industrial","Prydz.Bay",124,"Lines_Longlines","demersal<30cm",4.90753080886383e-21,"transition"
"285",1848,"Industrial","Prydz.Bay",124,"Others_Support","demersal<30cm",4.04698679810785e-20,"transition"
"286",1848,"Industrial","Prydz.Bay",124,"Others_Unknown","demersal<30cm",2.54668403286039e-21,"transition"
"287",1848,"Industrial","Prydz.Bay",124,"Pots_and_Traps","demersal<30cm",6.59085662475431e-22,"transition"
"288",1848,"Industrial","Prydz.Bay",124,"Seine_Danish_and_Other","demersal<30cm",2.22976572679069e-22,"transition"
"289",1848,"Industrial","Prydz.Bay",124,"Seine_Purse_Seine","demersal<30cm",1.21926835637039e-22,"transition"
"290",1848,"Industrial","Prydz.Bay",124,"Trawl_Bottom","demersal<30cm",3.27947180873413e-22,"transition"
"291",1848,"Industrial","Prydz.Bay",124,"Trawl_Midwater_or_Unsp","demersal<30cm",1.79820612926159e-22,"transition"
"292",1848,"Industrial","Prydz.Bay",638,"Others_Others","demersal<30cm",4.45467286104354e-21,"transition"
"293",1848,"Industrial","Prydz.Bay",710,"Gillnets","demersal<30cm",2.74159077100228e-18,"transition"
"294",1848,"Industrial","Prydz.Bay",710,"Gillnets","rays<90cm",5.86592465895984e-20,"transition"
"295",1848,"Industrial","Prydz.Bay",710,"Lines_Handlines_and_poles","demersal<30cm",1.05483154182403e-16,"transition"
"296",1848,"Industrial","Prydz.Bay",710,"Lines_Handlines_and_poles","rays<90cm",1.54673738092554e-18,"transition"
"297",1848,"Industrial","Prydz.Bay",710,"Lines_Longlines","demersal<30cm",8.12104452994171e-18,"transition"
"298",1848,"Industrial","Prydz.Bay",710,"Lines_Longlines","rays<90cm",1.28491527148287e-19,"transition"
"299",1848,"Industrial","Prydz.Bay",710,"Pots_and_Traps","demersal<30cm",1.33364092728272e-17,"transition"
"300",1848,"Industrial","Prydz.Bay",710,"Pots_and_Traps","rays<90cm",1.96460037754836e-19,"transition"
"301",1848,"Industrial","Prydz.Bay",710,"Seine_Purse_Seine","demersal<30cm",1.66336197401567e-18,"transition"
"302",1848,"Industrial","Prydz.Bay",710,"Seine_Purse_Seine","rays<90cm",2.57328409874902e-20,"transition"
"303",1848,"Industrial","Prydz.Bay",710,"Trawl_Midwater_or_Unsp","demersal<30cm",8.74042887195036e-17,"transition"
"304",1848,"Industrial","Prydz.Bay",710,"Trawl_Midwater_or_Unsp","rays<90cm",1.26816939753236e-18,"transition"
"305",1849,"Industrial","Prydz.Bay",36,"Dredges","demersal<30cm",2.94435397050931e-23,"transition"
"306",1849,"Industrial","Prydz.Bay",36,"Gillnets","demersal<30cm",9.24744514699264e-23,"transition"
"307",1849,"Industrial","Prydz.Bay",36,"Lines_Handlines_and_poles","demersal<30cm",9.06832199609715e-22,"transition"
"308",1849,"Industrial","Prydz.Bay",36,"Lines_Longlines","demersal<30cm",2.80883961842725e-22,"transition"
"309",1849,"Industrial","Prydz.Bay",36,"Lines_Unspecified","demersal<30cm",3.44785395317736e-22,"transition"
"310",1849,"Industrial","Prydz.Bay",36,"Others_Multiple_Gears","demersal<30cm",5.31137363392207e-22,"transition"
"311",1849,"Industrial","Prydz.Bay",36,"Others_Others","demersal<30cm",1.15110998823777e-22,"transition"
"312",1849,"Industrial","Prydz.Bay",36,"Others_Support","demersal<30cm",6.20135511439889e-22,"transition"
"313",1849,"Industrial","Prydz.Bay",36,"Others_Unknown","demersal<30cm",7.16974555120579e-24,"transition"
"314",1849,"Industrial","Prydz.Bay",36,"Pots_and_Traps","demersal<30cm",1.90943728794242e-22,"transition"
"315",1849,"Industrial","Prydz.Bay",36,"Seine_Danish_and_Other","demersal<30cm",8.70831070961748e-23,"transition"
"316",1849,"Industrial","Prydz.Bay",36,"Seine_Purse_Seine","demersal<30cm",1.25144904214611e-22,"transition"
"317",1849,"Industrial","Prydz.Bay",36,"Trawl_Bottom","demersal<30cm",3.50640845997447e-23,"transition"
"318",1849,"Industrial","Prydz.Bay",36,"Trawl_Midwater_or_Unsp","demersal<30cm",1.28711866628982e-21,"transition"
"319",1849,"Industrial","Prydz.Bay",124,"Dredges","demersal<30cm",2.34493390851324e-21,"transition"
"320",1849,"Industrial","Prydz.Bay",124,"Gillnets","demersal<30cm",1.37195320894406e-22,"transition"
"321",1849,"Industrial","Prydz.Bay",124,"Lines_Handlines_and_poles","demersal<30cm",9.47907496416161e-21,"transition"
"322",1849,"Industrial","Prydz.Bay",124,"Lines_Longlines","demersal<30cm",4.90753080886383e-21,"transition"
"323",1849,"Industrial","Prydz.Bay",124,"Others_Support","demersal<30cm",4.04698679810785e-20,"transition"
"324",1849,"Industrial","Prydz.Bay",124,"Others_Unknown","demersal<30cm",2.54668403286039e-21,"transition"
"325",1849,"Industrial","Prydz.Bay",124,"Pots_and_Traps","demersal<30cm",6.59085662475431e-22,"transition"
"326",1849,"Industrial","Prydz.Bay",124,"Seine_Danish_and_Other","demersal<30cm",2.22976572679069e-22,"transition"
"327",1849,"Industrial","Prydz.Bay",124,"Seine_Purse_Seine","demersal<30cm",1.21926835637039e-22,"transition"
"328",1849,"Industrial","Prydz.Bay",124,"Trawl_Bottom","demersal<30cm",3.27947180873413e-22,"transition"
"329",1849,"Industrial","Prydz.Bay",124,"Trawl_Midwater_or_Unsp","demersal<30cm",1.79820612926159e-22,"transition"
"330",1849,"Industrial","Prydz.Bay",638,"Others_Others","demersal<30cm",4.45467286104354e-21,"transition"
"331",1849,"Industrial","Prydz.Bay",710,"Gillnets","demersal<30cm",2.74159077100228e-18,"transition"
"332",1849,"Industrial","Prydz.Bay",710,"Gillnets","rays<90cm",5.86592465895984e-20,"transition"
"333",1849,"Industrial","Prydz.Bay",710,"Lines_Handlines_and_poles","demersal<30cm",1.05483154182403e-16,"transition"
"334",1849,"Industrial","Prydz.Bay",710,"Lines_Handlines_and_poles","rays<90cm",1.54673738092554e-18,"transition"
"335",1849,"Industrial","Prydz.Bay",710,"Lines_Longlines","demersal<30cm",8.12104452994171e-18,"transition"
"336",1849,"Industrial","Prydz.Bay",710,"Lines_Longlines","rays<90cm",1.28491527148287e-19,"transition"
"337",1849,"Industrial","Prydz.Bay",710,"Pots_and_Traps","demersal<30cm",1.33364092728272e-17,"transition"
"338",1849,"Industrial","Prydz.Bay",710,"Pots_and_Traps","rays<90cm",1.96460037754836e-19,"transition"
"339",1849,"Industrial","Prydz.Bay",710,"Seine_Purse_Seine","demersal<30cm",1.66336197401567e-18,"transition"
"340",1849,"Industrial","Prydz.Bay",710,"Seine_Purse_Seine","rays<90cm",2.57328409874902e-20,"transition"
"341",1849,"Industrial","Prydz.Bay",710,"Trawl_Midwater_or_Unsp","demersal<30cm",8.74042887195036e-17,"transition"
"342",1849,"Industrial","Prydz.Bay",710,"Trawl_Midwater_or_Unsp","rays<90cm",1.26816939753236e-18,"transition"
"343",1850,"Industrial","Prydz.Bay",36,"Dredges","demersal<30cm",2.94435397050931e-23,"transition"
"344",1850,"Industrial","Prydz.Bay",36,"Gillnets","demersal<30cm",9.24744514699264e-23,"transition"
"345",1850,"Industrial","Prydz.Bay",36,"Lines_Handlines_and_poles","demersal<30cm",9.06832199609715e-22,"transition"
"346",1850,"Industrial","Prydz.Bay",36,"Lines_Longlines","demersal<30cm",2.80883961842725e-22,"transition"
"347",1850,"Industrial","Prydz.Bay",36,"Lines_Unspecified","demersal<30cm",3.44785395317736e-22,"transition"
"348",1850,"Industrial","Prydz.Bay",36,"Others_Multiple_Gears","demersal<30cm",5.31137363392207e-22,"transition"
"349",1850,"Industrial","Prydz.Bay",36,"Others_Others","demersal<30cm",1.15110998823777e-22,"transition"
"350",1850,"Industrial","Prydz.Bay",36,"Others_Support","demersal<30cm",6.20135511439889e-22,"transition"
"351",1850,"Industrial","Prydz.Bay",36,"Others_Unknown","demersal<30cm",7.16974555120579e-24,"transition"
"352",1850,"Industrial","Prydz.Bay",36,"Pots_and_Traps","demersal<30cm",1.90943728794242e-22,"transition"
"353",1850,"Industrial","Prydz.Bay",36,"Seine_Danish_and_Other","demersal<30cm",8.70831070961748e-23,"transition"
"354",1850,"Industrial","Prydz.Bay",36,"Seine_Purse_Seine","demersal<30cm",1.25144904214611e-22,"transition"
"355",1850,"Industrial","Prydz.Bay",36,"Trawl_Bottom","demersal<30cm",3.50640845997447e-23,"transition"
"356",1850,"Industrial","Prydz.Bay",36,"Trawl_Midwater_or_Unsp","demersal<30cm",1.28711866628982e-21,"transition"
"357",1850,"Industrial","Prydz.Bay",124,"Dredges","demersal<30cm",2.34493390851324e-21,"transition"
"358",1850,"Industrial","Prydz.Bay",124,"Gillnets","demersal<30cm",1.37195320894406e-22,"transition"
"359",1850,"Industrial","Prydz.Bay",124,"Lines_Handlines_and_poles","demersal<30cm",9.47907496416161e-21,"transition"
"360",1850,"Industrial","Prydz.Bay",124,"Lines_Longlines","demersal<30cm",4.90753080886383e-21,"transition"
"361",1850,"Industrial","Prydz.Bay",124,"Others_Support","demersal<30cm",4.04698679810785e-20,"transition"
"362",1850,"Industrial","Prydz.Bay",124,"Others_Unknown","demersal<30cm",2.54668403286039e-21,"transition"
"363",1850,"Industrial","Prydz.Bay",124,"Pots_and_Traps","demersal<30cm",6.59085662475431e-22,"transition"
"364",1850,"Industrial","Prydz.Bay",124,"Seine_Danish_and_Other","demersal<30cm",2.22976572679069e-22,"transition"
"365",1850,"Industrial","Prydz.Bay",124,"Seine_Purse_Seine","demersal<30cm",1.21926835637039e-22,"transition"
"366",1850,"Industrial","Prydz.Bay",124,"Trawl_Bottom","demersal<30cm",3.27947180873413e-22,"transition"
"367",1850,"Industrial","Prydz.Bay",124,"Trawl_Midwater_or_Unsp","demersal<30cm",1.79820612926159e-22,"transition"
"368",1850,"Industrial","Prydz.Bay",638,"Others_Others","demersal<30cm",4.45467286104354e-21,"transition"
"369",1850,"Industrial","Prydz.Bay",710,"Gillnets","demersal<30cm",2.74159077100228e-18,"transition"
"370",1850,"Industrial","Prydz.Bay",710,"Gillnets","rays<90cm",5.86592465895984e-20,"transition"
"371",1850,"Industrial","Prydz.Bay",710,"Lines_Handlines_and_poles","demersal<30cm",1.05483154182403e-16,"transition"
"372",1850,"Industrial","Prydz.Bay",710,"Lines_Handlines_and_poles","rays<90cm",1.54673738092554e-18,"transition"
"373",1850,"Industrial","Prydz.Bay",710,"Lines_Longlines","demersal<30cm",8.12104452994171e-18,"transition"
"374",1850,"Industrial","Prydz.Bay",710,"Lines_Longlines","rays<90cm",1.28491527148287e-19,"transition"
"375",1850,"Industrial","Prydz.Bay",710,"Pots_and_Traps","demersal<30cm",1.33364092728272e-17,"transition"
"376",1850,"Industrial","Prydz.Bay",710,"Pots_and_Traps","rays<90cm",1.96460037754836e-19,"transition"
"377",1850,"Industrial","Prydz.Bay",710,"Seine_Purse_Seine","demersal<30cm",1.66336197401567e-18,"transition"
"378",1850,"Industrial","Prydz.Bay",710,"Seine_Purse_Seine","rays<90cm",2.57328409874902e-20,"transition"
"379",1850,"Industrial","Prydz.Bay",710,"Trawl_Midwater_or_Unsp","demersal<30cm",8.74042887195036e-17,"transition"
"380",1850,"Industrial","Prydz.Bay",710,"Trawl_Midwater_or_Unsp","rays<90cm",1.26816939753236e-18,"transition"
"381",1851,"Industrial","Prydz.Bay",36,"Dredges","demersal<30cm",2.94435397050931e-23,"transition"
"382",1851,"Industrial","Prydz.Bay",36,"Gillnets","demersal<30cm",9.24744514699264e-23,"transition"
"383",1851,"Industrial","Prydz.Bay",36,"Lines_Handlines_and_poles","demersal<30cm",9.06832199609715e-22,"transition"
"384",1851,"Industrial","Prydz.Bay",36,"Lines_Longlines","demersal<30cm",2.80883961842725e-22,"transition"
"385",1851,"Industrial","Prydz.Bay",36,"Lines_Unspecified","demersal<30cm",3.44785395317736e-22,"transition"
"386",1851,"Industrial","Prydz.Bay",36,"Others_Multiple_Gears","demersal<30cm",5.31137363392207e-22,"transition"
"387",1851,"Industrial","Prydz.Bay",36,"Others_Others","demersal<30cm",1.15110998823777e-22,"transition"
"388",1851,"Industrial","Prydz.Bay",36,"Others_Support","demersal<30cm",6.20135511439889e-22,"transition"
"389",1851,"Industrial","Prydz.Bay",36,"Others_Unknown","demersal<30cm",7.16974555120579e-24,"transition"
"390",1851,"Industrial","Prydz.Bay",36,"Pots_and_Traps","demersal<30cm",1.90943728794242e-22,"transition"
"391",1851,"Industrial","Prydz.Bay",36,"Seine_Danish_and_Other","demersal<30cm",8.70831070961748e-23,"transition"
"392",1851,"Industrial","Prydz.Bay",36,"Seine_Purse_Seine","demersal<30cm",1.25144904214611e-22,"transition"
"393",1851,"Industrial","Prydz.Bay",36,"Trawl_Bottom","demersal<30cm",3.50640845997447e-23,"transition"
"394",1851,"Industrial","Prydz.Bay",36,"Trawl_Midwater_or_Unsp","demersal<30cm",1.28711866628982e-21,"transition"
"395",1851,"Industrial","Prydz.Bay",124,"Dredges","demersal<30cm",2.34493390851324e-21,"transition"
"396",1851,"Industrial","Prydz.Bay",124,"Gillnets","demersal<30cm",1.37195320894406e-22,"transition"
"397",1851,"Industrial","Prydz.Bay",124,"Lines_Handlines_and_poles","demersal<30cm",9.47907496416161e-21,"transition"
"398",1851,"Industrial","Prydz.Bay",124,"Lines_Longlines","demersal<30cm",4.90753080886383e-21,"transition"
"399",1851,"Industrial","Prydz.Bay",124,"Others_Support","demersal<30cm",4.04698679810785e-20,"transition"
"400",1851,"Industrial","Prydz.Bay",124,"Others_Unknown","demersal<30cm",2.54668403286039e-21,"transition"
"401",1851,"Industrial","Prydz.Bay",124,"Pots_and_Traps","demersal<30cm",6.59085662475431e-22,"transition"
"402",1851,"Industrial","Prydz.Bay",124,"Seine_Danish_and_Other","demersal<30cm",2.22976572679069e-22,"transition"
"403",1851,"Industrial","Prydz.Bay",124,"Seine_Purse_Seine","demersal<30cm",1.21926835637039e-22,"transition"
"404",1851,"Industrial","Prydz.Bay",124,"Trawl_Bottom","demersal<30cm",3.27947180873413e-22,"transition"
"405",1851,"Industrial","Prydz.Bay",124,"Trawl_Midwater_or_Unsp","demersal<30cm",1.79820612926159e-22,"transition"
"406",1851,"Industrial","Prydz.Bay",638,"Others_Others","demersal<30cm",4.45467286104354e-21,"transition"
"407",1851,"Industrial","Prydz.Bay",710,"Gillnets","demersal<30cm",2.74159077100228e-18,"transition"
"408",1851,"Industrial","Prydz.Bay",710,"Gillnets","rays<90cm",5.86592465895984e-20,"transition"
"409",1851,"Industrial","Prydz.Bay",710,"Lines_Handlines_and_poles","demersal<30cm",1.05483154182403e-16,"transition"
"410",1851,"Industrial","Prydz.Bay",710,"Lines_Handlines_and_poles","rays<90cm",1.54673738092554e-18,"transition"
"411",1851,"Industrial","Prydz.Bay",710,"Lines_Longlines","demersal<30cm",8.12104452994171e-18,"transition"
"412",1851,"Industrial","Prydz.Bay",710,"Lines_Longlines","rays<90cm",1.28491527148287e-19,"transition"
"413",1851,"Industrial","Prydz.Bay",710,"Pots_and_Traps","demersal<30cm",1.33364092728272e-17,"transition"
"414",1851,"Industrial","Prydz.Bay",710,"Pots_and_Traps","rays<90cm",1.96460037754836e-19,"transition"
"415",1851,"Industrial","Prydz.Bay",710,"Seine_Purse_Seine","demersal<30cm",1.66336197401567e-18,"transition"
"416",1851,"Industrial","Prydz.Bay",710,"Seine_Purse_Seine","rays<90cm",2.57328409874902e-20,"transition"
"417",1851,"Industrial","Prydz.Bay",710,"Trawl_Midwater_or_Unsp","demersal<30cm",8.74042887195036e-17,"transition"
"418",1851,"Industrial","Prydz.Bay",710,"Trawl_Midwater_or_Unsp","rays<90cm",1.26816939753236e-18,"transition"
